policy,split,opponent,pair_index,seed,learner_side,outcome,objective_completed,learner_score,opponent_score,decisions,terminated,truncated,peer_tic_lag_max,protocol_inconsistent,scenario_hash,action_tic_inconsistent,score_event_inconsistent,environment_attempts,score_difference
bc,test,aggressive_script,656,1722105685,host,win,True,3,0,204,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,656,1722105685,opponent,win,True,2,0,170,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,657,2052533859,host,win,True,3,0,149,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,657,2052533859,opponent,win,True,2,0,124,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,658,54132418,host,win,True,3,0,162,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,658,54132418,opponent,win,True,3,0,126,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,659,1822669359,host,win,True,3,0,171,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,659,1822669359,opponent,win,True,3,0,136,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,660,832991833,host,win,True,2,0,111,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,660,832991833,opponent,win,True,3,0,127,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,661,990097841,host,win,True,3,0,88,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,661,990097841,opponent,win,True,3,1,142,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,662,1883893558,host,win,True,3,0,115,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,662,1883893558,opponent,win,True,3,0,127,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,663,972197974,host,win,True,3,0,94,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,663,972197974,opponent,win,True,3,0,93,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,664,1438899780,host,win,True,3,0,91,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,664,1438899780,opponent,win,True,2,1,138,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,aggressive_script,665,2077204665,host,win,True,3,0,219,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,665,2077204665,opponent,win,True,3,0,147,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,666,229126611,host,win,True,3,0,106,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,666,229126611,opponent,win,True,3,1,133,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,667,772909763,host,win,True,3,0,172,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,667,772909763,opponent,win,True,3,0,184,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,668,1968919487,host,win,True,3,0,91,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,668,1968919487,opponent,win,True,3,1,149,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,669,416080215,host,win,True,3,0,165,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,669,416080215,opponent,win,True,3,0,217,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,670,1885738977,host,win,True,3,0,88,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,670,1885738977,opponent,win,True,3,1,121,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,671,907305370,host,win,True,3,0,84,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,671,907305370,opponent,win,True,3,1,119,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,672,1604257365,host,win,True,3,0,224,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,672,1604257365,opponent,win,True,3,0,137,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,673,762525332,host,win,True,3,0,108,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,673,762525332,opponent,win,True,3,0,156,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,674,1762970029,host,win,True,3,0,174,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,674,1762970029,opponent,win,True,3,0,184,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,675,1915315291,host,win,True,3,0,176,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,675,1915315291,opponent,win,True,3,0,116,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,676,2093421795,host,win,True,3,0,163,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,676,2093421795,opponent,win,True,3,0,279,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,677,79623653,host,win,True,3,0,102,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,677,79623653,opponent,win,True,3,1,194,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,678,1880847413,host,win,True,3,0,92,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,678,1880847413,opponent,win,True,3,1,166,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,679,414390362,host,win,True,3,0,235,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,679,414390362,opponent,win,True,3,0,138,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,680,651862105,host,win,True,3,0,149,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,680,651862105,opponent,draw,True,2,2,249,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
bc,test,aggressive_script,681,1287131806,host,win,True,3,0,144,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,681,1287131806,opponent,win,True,3,0,138,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,682,1304938557,host,win,True,3,0,107,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,682,1304938557,opponent,win,True,3,0,148,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,683,368179815,host,win,True,3,0,105,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,683,368179815,opponent,win,True,3,1,142,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,684,593821496,host,win,True,2,0,169,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,684,593821496,opponent,win,True,3,0,114,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,685,166578536,host,win,True,3,0,157,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,685,166578536,opponent,win,True,3,0,133,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,686,324373919,host,win,True,3,0,88,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,686,324373919,opponent,win,True,2,1,118,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,aggressive_script,687,661445454,host,win,True,3,0,102,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,687,661445454,opponent,win,True,3,1,203,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,688,447560602,host,win,True,3,0,135,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,688,447560602,opponent,win,True,3,1,132,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,689,603046683,host,win,True,3,0,80,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,689,603046683,opponent,win,True,3,1,163,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,690,1467232799,host,win,True,3,0,139,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,690,1467232799,opponent,win,True,3,1,111,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,691,821970092,host,win,True,3,0,176,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,691,821970092,opponent,win,True,2,0,156,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,692,1141074112,host,win,True,3,0,107,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,692,1141074112,opponent,win,True,3,0,113,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,693,364973544,host,win,True,3,0,152,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,693,364973544,opponent,win,True,3,0,160,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,694,1334388878,host,win,True,3,0,133,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,694,1334388878,opponent,win,True,3,0,123,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,695,1088962489,host,win,True,3,0,87,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,695,1088962489,opponent,win,True,3,1,159,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,696,1330578816,host,win,True,3,0,105,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,696,1330578816,opponent,win,True,3,1,143,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,697,262848623,host,win,True,2,1,152,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,aggressive_script,697,262848623,opponent,win,True,2,1,100,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,aggressive_script,698,1549117798,host,win,True,3,0,77,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,698,1549117798,opponent,win,True,3,1,166,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,aggressive_script,699,1360049877,host,win,True,3,0,104,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,aggressive_script,699,1360049877,opponent,win,True,3,1,164,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,700,923900309,host,draw,True,2,2,183,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
bc,test,defensive_script,700,923900309,opponent,win,True,3,1,275,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,701,1724691169,host,win,True,3,1,129,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,701,1724691169,opponent,win,True,3,2,250,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,702,848034750,host,win,True,2,0,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,702,848034750,opponent,win,True,3,1,186,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,703,1690680255,host,win,True,3,1,245,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,703,1690680255,opponent,win,True,3,1,206,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,704,1734540628,host,win,True,3,2,291,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,704,1734540628,opponent,win,True,2,1,182,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,705,2056633396,host,win,True,3,0,110,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,defensive_script,705,2056633396,opponent,win,True,2,1,166,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,706,157142079,host,win,True,2,1,228,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,706,157142079,opponent,win,True,2,1,514,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,707,685799680,host,win,True,2,1,260,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,707,685799680,opponent,win,True,2,1,211,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,708,1234969671,host,win,True,3,1,192,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,708,1234969671,opponent,win,True,3,1,422,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,709,84707771,host,win,True,2,0,165,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,709,84707771,opponent,win,True,2,0,179,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,710,1213982523,host,win,True,2,1,266,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,710,1213982523,opponent,draw,True,2,2,273,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
bc,test,defensive_script,711,1595635899,host,win,True,3,0,170,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,defensive_script,711,1595635899,opponent,win,True,3,0,167,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,defensive_script,712,378947023,host,win,True,3,1,189,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,712,378947023,opponent,win,True,3,0,169,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,defensive_script,713,173361548,host,win,True,3,2,185,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,713,173361548,opponent,win,True,2,1,216,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,714,1315900019,host,win,True,2,0,113,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,714,1315900019,opponent,win,True,3,2,214,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,715,471991786,host,win,True,2,0,112,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,715,471991786,opponent,win,True,3,2,194,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,716,1806749148,host,win,True,3,1,294,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,716,1806749148,opponent,win,True,3,2,229,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,717,1345847754,host,win,True,3,1,231,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,717,1345847754,opponent,win,True,3,1,267,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,718,955374459,host,win,True,3,0,133,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,defensive_script,718,955374459,opponent,win,True,2,1,177,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,719,146755322,host,win,True,3,1,131,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,719,146755322,opponent,loss,True,1,2,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
bc,test,defensive_script,720,1297437953,host,win,True,3,1,227,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,720,1297437953,opponent,win,True,3,0,172,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,defensive_script,721,293882772,host,win,True,3,1,264,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,721,293882772,opponent,win,True,2,0,220,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,722,1492333157,host,win,True,3,0,216,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,defensive_script,722,1492333157,opponent,win,True,3,1,204,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,723,1728038402,host,win,True,3,1,248,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,723,1728038402,opponent,win,True,2,1,190,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,724,1140550025,host,win,True,3,0,179,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,defensive_script,724,1140550025,opponent,win,True,3,0,269,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,defensive_script,725,1496277397,host,win,True,2,0,113,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,725,1496277397,opponent,win,True,3,1,203,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,726,200417830,host,win,True,2,1,309,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,726,200417830,opponent,win,True,3,1,208,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,727,1266263175,host,win,True,3,0,147,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,defensive_script,727,1266263175,opponent,win,True,3,2,214,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,728,1611688355,host,win,True,2,1,158,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,728,1611688355,opponent,win,True,3,2,215,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,729,1177524256,host,win,True,2,0,105,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,729,1177524256,opponent,win,True,3,1,152,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,730,12948127,host,win,True,2,0,201,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
bc,test,defensive_script,730,12948127,opponent,win,True,3,0,168,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,defensive_script,731,1501165843,host,win,True,3,0,136,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
bc,test,defensive_script,731,1501165843,opponent,win,True,2,1,173,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,732,2055806552,host,win,True,2,1,229,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
bc,test,defensive_script,732,2055806552,opponent,win,True,3,2,329,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
